country,country_risk,asn_reputation_risk,device_type,is_new_country,is_new_device,round_trip_time_ms,hour_of_day,is_attack_ip,login_successful,is_account_takeover
Australia,0.06,0.09235295247588501,tablet,0,0,92.1340691908266,1,1,1,1
Netherlands,0.08,0.4830371138064813,desktop,0,0,188.89997542350287,4,1,0,1
Netherlands,0.08,0.21892304371001076,mobile,0,0,55.837935076716626,23,0,1,0
Japan,0.05,0.20279435575770938,mobile,1,0,87.83131798825619,23,1,1,1
United States,0.05,0.366332443364703,mobile,0,0,111.18192165073195,5,0,1,0
France,0.07,0.09843604919121296,mobile,0,0,73.7674994149784,7,0,1,0
Australia,0.06,0.13453027765331405,mobile,0,1,166.1792999831957,3,0,1,0
Germany,0.05,0.01802155611917186,mobile,0,0,65.35642513565453,12,0,1,0
United States,0.05,0.15840488578984352,desktop,0,0,93.49496728496295,19,0,1,0
Germany,0.05,0.15191487283128224,mobile,0,0,83.04962312835784,12,0,1,0
France,0.07,0.3490572976837843,desktop,0,0,65.36819713541954,19,0,1,0
Canada,0.05,0.07086430479170193,desktop,0,0,116.62782092304334,23,0,1,0
United Kingdom,0.06,0.48165367194189185,mobile,0,0,155.24868645533283,23,1,1,0
Netherlands,0.08,0.5399915088807257,mobile,0,0,140.07389275226444,7,0,1,0
India,0.18,0.12401440649040656,desktop,0,0,70.51713952114964,5,0,1,1
United Kingdom,0.06,0.023656425707814493,mobile,0,0,67.36294166804285,11,0,1,0
India,0.18,0.14888631526195398,desktop,0,0,106.91062796182115,1,0,1,0
United States,0.05,0.3037318176026461,mobile,0,0,47.588280419822,10,0,0,1
India,0.18,0.4456087062655227,mobile,0,0,303.3933176519893,17,0,1,1
Romania,0.4,0.34130906773625613,desktop,1,0,84.8536406884741,4,0,1,1
United States,0.05,0.418104814875869,desktop,0,0,316.09525165803075,19,0,0,1
Netherlands,0.08,0.059084044583957926,tablet,0,0,106.21096561283217,20,0,1,0
Indonesia,0.3,0.035829336939911804,desktop,1,0,73.09733692110721,8,0,1,1
Brazil,0.2,0.0720651900290423,tablet,0,0,75.05822304044534,7,0,1,0
Indonesia,0.3,0.3150764849988599,desktop,0,0,86.28000235137647,22,0,1,0
Australia,0.06,0.3579873176436548,desktop,1,0,71.11609483530263,19,0,0,1
United States,0.05,0.3453933828319813,mobile,0,0,45.894905598603984,18,0,1,0
Netherlands,0.08,0.17724255440833123,desktop,0,1,63.83689069865291,8,0,1,0
Australia,0.06,0.03055623606397235,desktop,0,0,67.31374616071437,9,0,1,0
Australia,0.06,0.09130465733477824,mobile,1,0,60.531167258721524,16,0,1,1
Canada,0.05,0.3307314103106748,desktop,0,0,65.97173652370795,17,0,1,0
Australia,0.06,0.07070345959074156,desktop,0,0,78.4813757185438,5,0,1,0
United Kingdom,0.06,0.13552014075043453,mobile,1,0,66.9617556221961,0,0,1,0
Japan,0.05,0.2988598461891937,desktop,0,1,99.37407977863799,1,0,0,1
United States,0.05,0.23439695092519336,mobile,0,0,99.9181426467068,8,0,1,1
Japan,0.05,0.22553502012607676,mobile,0,1,32.05415089973655,11,0,1,0
Netherlands,0.08,0.24329072201101185,mobile,0,0,44.629605443924596,4,0,1,0
France,0.07,0.24088335810966466,desktop,0,0,31.764127221268804,0,0,1,0
France,0.07,0.23539201782916208,tablet,0,0,66.96466325065956,7,0,1,0
Germany,0.05,0.08237411459127564,desktop,0,0,65.52283829227625,20,0,1,0
Indonesia,0.3,0.15360106473738555,tablet,0,0,77.69893892304893,5,0,1,0
Japan,0.05,0.07367135762840159,mobile,0,0,98.97644561571073,15,0,1,0
Canada,0.05,0.20627858241087726,mobile,0,0,72.60545304728403,17,0,1,0
United Kingdom,0.06,0.1350051051178237,desktop,1,0,59.67954598530858,14,0,1,0
Germany,0.05,0.005567535446945758,desktop,0,1,73.58856474723083,19,0,1,1
France,0.07,0.33530384321348516,desktop,0,0,62.000182535176,6,0,1,0
Russia,0.6,0.17365130553840072,mobile,0,0,43.94456963541507,4,0,0,1
Japan,0.05,0.17799036534381915,desktop,1,0,103.0518458995074,3,0,1,0
United Kingdom,0.06,0.0455995786255609,desktop,0,0,85.50703511249681,10,0,1,0
Netherlands,0.08,0.43444300640912736,desktop,1,0,309.6062938437459,12,0,0,1
Canada,0.05,0.1121249548899951,desktop,0,1,47.80059761041185,14,1,1,1
Netherlands,0.08,0.04197113177011779,desktop,0,0,41.88096939259521,21,0,1,0
Germany,0.05,0.3441280676532953,desktop,0,0,53.11259813832229,3,1,1,0
Australia,0.06,0.07993721473824605,desktop,0,0,84.74108281495359,14,0,1,0
India,0.18,0.046308025397896815,desktop,0,0,99.54734099847359,8,0,1,0
Germany,0.05,0.1651632032070781,desktop,0,0,81.46697366722452,16,0,1,0
Japan,0.05,0.19520093934535807,mobile,0,0,77.49911214392438,4,0,1,0
Pakistan,0.45,0.1978693319962222,tablet,1,0,99.3935852736386,0,0,1,0
United Kingdom,0.06,0.22259913404387882,desktop,0,0,62.75257116219197,13,0,1,0
United States,0.05,0.13624767420322006,mobile,0,0,106.67175290498584,7,0,1,0
Japan,0.05,0.24323391968913205,desktop,0,0,147.63687831280325,21,0,1,0
Canada,0.05,0.08743709371496423,mobile,0,0,50.80715938132055,17,0,1,0
United States,0.05,0.31060360022168154,desktop,0,0,67.42929524742128,11,0,0,1
France,0.07,0.4077920143847268,mobile,0,0,147.19698134745283,9,0,0,1
Japan,0.05,0.176504066666624,mobile,0,0,52.57215148210054,16,0,1,0
Germany,0.05,0.32351961767628823,mobile,0,0,84.55397422857865,11,0,1,1
Canada,0.05,0.1764568441027885,desktop,0,0,40.85518795712879,17,0,1,0
Netherlands,0.08,0.22003926212962768,mobile,0,0,56.100508882214584,17,0,1,0
France,0.07,0.2991793701601466,desktop,0,0,106.56660539592396,23,0,1,0
Netherlands,0.08,0.04067689645147164,desktop,0,0,79.69500062360096,7,1,1,0
France,0.07,0.39827613938170864,mobile,0,0,220.81730158908562,15,1,1,1
Romania,0.4,0.24853969360384584,mobile,0,0,46.864349469105335,11,0,1,1
Australia,0.06,0.05062688331122946,mobile,0,1,75.46754412275986,4,0,1,0
United Kingdom,0.06,0.06544556005795964,mobile,0,0,142.64402596852912,5,0,1,0
Nigeria,0.55,0.1467649188165546,mobile,0,0,58.45958328218499,0,0,0,1
France,0.07,0.12812252174984604,desktop,0,0,62.127798274969464,7,0,1,0
United Kingdom,0.06,0.32603312879278074,desktop,0,0,90.34131075936514,3,0,0,1
United Kingdom,0.06,0.1969065810974385,desktop,0,0,53.78845964764669,4,0,1,0
Japan,0.05,0.17094926339979405,mobile,0,0,94.73084851923316,2,0,0,1
United States,0.05,0.05641960477340928,mobile,1,0,39.297955063890335,0,0,0,0
Germany,0.05,0.04178188882108469,mobile,1,1,31.532663818463735,12,1,1,1
United Kingdom,0.06,0.08201517018104251,mobile,0,1,82.2738328339406,22,0,1,0
France,0.07,0.0902560452127577,desktop,0,0,52.30339279040364,10,0,1,0
Canada,0.05,0.08075513301254897,desktop,0,1,60.46036620204741,12,0,0,1
France,0.07,0.1959471727663398,tablet,0,0,100.16512034600578,14,0,1,0
Germany,0.05,0.1639983847362494,desktop,0,0,91.6959119393561,13,0,0,1
United States,0.05,0.4470304309320943,desktop,0,1,268.1586516047348,1,1,0,1
Australia,0.06,0.007811178369917367,mobile,1,1,88.40288101215104,10,0,0,1
Canada,0.05,0.011550950811113802,desktop,0,0,66.34878577718082,19,0,1,0
Australia,0.06,0.061316655507792535,desktop,1,0,85.28358480163642,5,0,1,0
United States,0.05,0.07297568763346148,mobile,1,0,73.18156585294592,2,0,1,0
United States,0.05,0.4707273048221086,desktop,0,0,190.40679575155912,15,1,1,1
Germany,0.05,0.22145067271402724,tablet,0,0,57.42070048631798,16,0,1,0
France,0.07,0.12899650564617438,mobile,0,0,31.682436386748552,17,0,1,0
Canada,0.05,0.17884775588093996,desktop,0,1,78.6345234542202,16,0,0,1
Netherlands,0.08,0.31808745008826644,tablet,1,0,84.68295401743885,7,0,1,1
Canada,0.05,0.1535398413004618,desktop,1,0,57.595898753753595,13,0,0,1
France,0.07,0.31963324321688796,desktop,0,0,70.77471062533682,20,0,1,0
Australia,0.06,0.14486378904794323,mobile,0,0,52.40893290757732,4,0,1,0
United States,0.05,0.2029211561951888,mobile,0,0,114.40443168539107,16,0,1,0
France,0.07,0.2644686149103434,desktop,0,0,46.98910864865277,14,0,1,0
Canada,0.05,0.1898484689846106,desktop,0,0,66.0979979020948,6,0,1,0
Canada,0.05,0.01571672945963494,desktop,0,0,46.78695604142136,22,0,1,0
United States,0.05,0.16606741042051587,desktop,0,1,80.01293703537395,3,0,1,0
Netherlands,0.08,0.07034701054287622,desktop,0,0,105.99269818484905,19,0,1,0
Russia,0.6,0.07823348969958246,tablet,0,0,35.63775774009247,13,0,0,0
United States,0.05,0.1083520243185881,mobile,0,0,92.65718073617208,3,0,1,0
Australia,0.06,0.14509119470118226,desktop,0,0,130.45681914758876,10,0,1,0
Netherlands,0.08,0.27217583556962505,desktop,0,1,77.10264277981145,7,0,1,1
Germany,0.05,0.0466922704661668,desktop,0,0,58.19715052484566,10,0,1,0
Netherlands,0.08,0.3110082293757938,desktop,0,0,72.72414366946302,18,0,1,0
Australia,0.06,0.18985728476345462,mobile,1,1,60.88785489252472,15,0,1,1
India,0.18,0.22402672900787302,mobile,0,0,146.5702351022594,4,0,1,0
Indonesia,0.3,0.02911648851056942,desktop,0,1,98.71620363717082,17,0,1,0
United States,0.05,0.045337818050647086,tablet,0,0,101.00412472998396,17,0,1,0
France,0.07,0.15576047397214676,mobile,0,0,156.6892064831905,2,0,1,0
Australia,0.06,0.7038391940406933,desktop,0,1,284.5078369360114,22,1,0,1
United Kingdom,0.06,0.3217171886680851,tablet,0,0,70.63408852347649,0,0,1,0
Canada,0.05,0.5341050445473284,desktop,1,0,196.13191623962732,6,1,0,1
Pakistan,0.45,0.20768430433516458,tablet,0,0,168.32958244187733,6,0,0,1
United States,0.05,0.016930492733235006,mobile,0,0,56.8973765447563,2,0,1,0
France,0.07,0.08742832279878132,desktop,0,0,69.40308153609826,15,0,1,0
Netherlands,0.08,0.0878114177881269,desktop,0,0,51.70125508598068,11,0,1,0
Germany,0.05,0.13783991360425799,mobile,0,0,39.00194818451935,19,0,0,0
France,0.07,0.26773643002728065,mobile,0,0,54.16773008344608,7,0,1,0
Indonesia,0.3,0.10348951158387636,mobile,1,0,54.54105904418159,20,0,1,1
France,0.07,0.11780965861770704,desktop,0,0,59.21732350567935,12,0,1,0
United Kingdom,0.06,0.394260164850159,mobile,0,0,316.1423041099697,0,0,1,0
United States,0.05,0.33702284034443514,desktop,0,0,73.39363166492338,7,0,0,1
Russia,0.6,0.2360060503918567,desktop,0,0,104.98856610624055,8,0,0,1
Germany,0.05,0.2619467041726005,desktop,0,0,77.69865910423,12,0,1,0
France,0.07,0.15265771454594032,mobile,0,1,78.46636971674826,16,0,1,1
United States,0.05,0.4707752817781286,mobile,0,0,512.9930398702261,3,1,0,1
Canada,0.05,0.12710575366792726,desktop,1,0,145.6836404620075,19,0,0,1
India,0.18,0.2358701655665904,mobile,0,0,63.549253808746506,4,0,1,0
France,0.07,0.19252971689932327,mobile,0,0,101.57928742405433,23,0,1,0
Indonesia,0.3,0.20116848699558995,desktop,0,0,48.72675809290389,9,0,1,0
Germany,0.05,0.18342690772050874,desktop,0,0,67.67991319785281,22,0,1,0
France,0.07,0.3431851123130667,desktop,0,0,148.80689016811522,2,0,1,0
Netherlands,0.08,0.13216555171291702,desktop,0,0,93.6687000598783,4,0,1,0
France,0.07,0.1065289706620597,desktop,0,0,45.15487350919484,23,0,1,0
Germany,0.05,0.351536351449827,mobile,0,0,51.3594764621815,4,0,1,0
Netherlands,0.08,0.25615857670849596,desktop,0,0,129.12064850420728,7,0,1,0
Canada,0.05,0.2971737398765985,mobile,0,0,76.01436715855105,13,0,1,0
France,0.07,0.06979944859714846,tablet,1,0,66.93119088864728,4,0,1,0
Indonesia,0.3,0.0430275001873039,desktop,0,0,56.11141959246939,8,0,1,0
United Kingdom,0.06,0.2621516960442303,desktop,0,0,65.9507777415787,16,0,1,1
Germany,0.05,0.09089056715606969,desktop,1,0,120.88755695074781,11,0,1,0
United States,0.05,0.198290890454164,mobile,0,0,57.68470451263543,10,0,1,0
Canada,0.05,0.4021138390724114,desktop,0,0,207.8633627000027,16,1,0,1
United Kingdom,0.06,0.162404895899187,mobile,0,0,90.90698591161659,22,0,1,0
Japan,0.05,0.09812675045468326,mobile,1,0,51.21872329480731,20,0,1,0
United Kingdom,0.06,0.16536637490940956,mobile,0,0,53.13098019025242,1,0,1,0
Japan,0.05,0.4348477773342222,desktop,1,0,327.2801783858787,15,1,0,1
Germany,0.05,0.2040751174125947,mobile,1,0,74.51329964846494,11,0,1,0
Canada,0.05,0.010481500308747983,tablet,1,0,55.52148657900116,10,0,1,0
Canada,0.05,0.10083172148136336,mobile,0,0,86.97428235086669,5,0,1,0
Japan,0.05,0.15697594032779633,desktop,0,0,79.56581630963312,6,0,1,0
France,0.07,0.331278621020959,mobile,1,0,36.93909336027263,16,0,1,1
Canada,0.05,0.18850126788226806,mobile,0,0,96.85109651734548,23,1,0,1
Netherlands,0.08,0.24543114570453378,mobile,0,1,60.37947892222251,13,0,1,0
Australia,0.06,0.22386745706250225,mobile,0,1,97.7213998888109,4,0,1,0
United Kingdom,0.06,0.06360692695252908,desktop,0,0,152.6109064688654,5,0,1,0
Vietnam,0.35,0.053540748110836034,desktop,0,0,71.98947361952247,4,0,1,0
Canada,0.05,0.1499107503505899,mobile,1,0,58.809234092791364,12,0,1,0
United States,0.05,0.02770303009115598,mobile,0,0,119.41168968641752,17,0,1,0
France,0.07,0.16322113889545883,desktop,0,0,54.94365050243394,18,0,1,0
United Kingdom,0.06,0.11644283743596012,desktop,0,0,142.92992397968106,15,0,1,0
Germany,0.05,0.02784033072155599,desktop,0,0,62.661970418459966,23,0,1,0
Japan,0.05,0.29816980649301644,desktop,0,0,59.17954658353528,21,0,1,0
United Kingdom,0.06,0.049489462279561684,mobile,0,0,168.6897795453944,5,1,1,1
Netherlands,0.08,0.2935759757625302,desktop,0,0,83.68474954597706,21,0,1,0
Russia,0.6,0.4871327886596731,mobile,1,0,435.8158452780027,1,1,0,1
Australia,0.06,0.08124231819911099,desktop,1,0,73.02634088803063,17,0,1,1
Japan,0.05,0.09421643651674776,mobile,0,0,71.23050240990626,13,0,1,0
Japan,0.05,0.07008402241246618,desktop,0,0,26.474460165135152,0,0,1,0
Pakistan,0.45,0.3109330575975716,mobile,0,0,105.01438877584758,7,0,1,0
Canada,0.05,0.2226197043708847,desktop,0,0,84.33862712238862,20,0,1,0
United Kingdom,0.06,0.09644800766822353,desktop,0,0,70.87155493830609,17,0,1,0
France,0.07,0.3660114062384886,mobile,0,0,90.66461769222566,13,0,1,0
France,0.07,0.13545946024230976,desktop,0,1,74.69411392956013,18,0,0,1
United Kingdom,0.06,0.0736991676786897,desktop,0,0,52.97459146407735,4,0,1,0
Australia,0.06,0.17261861622263208,tablet,0,0,83.67360017960577,4,0,1,0
United States,0.05,0.10955281716044755,mobile,1,1,68.94137788122144,14,1,1,1
India,0.18,0.028784735396643554,desktop,0,0,95.52323168966126,10,0,1,0
Germany,0.05,0.02657407848610383,mobile,0,0,66.81333540630767,5,1,0,1
United States,0.05,0.036863840921395004,desktop,0,1,62.55012630496181,0,0,1,0
United States,0.05,0.026629977999274954,desktop,0,0,60.918119383844086,10,0,1,0
Germany,0.05,0.21586857616161348,desktop,0,0,54.08757140393636,17,0,1,0
Germany,0.05,0.08124139397527518,desktop,0,0,61.381272071586864,9,0,1,1
United States,0.05,0.08318216664569372,desktop,1,0,85.72679065011886,13,0,1,1
Germany,0.05,0.05553497994591971,mobile,0,0,56.69069326441445,4,0,1,0
United Kingdom,0.06,0.1987374350482634,desktop,0,0,48.84250824013961,23,0,1,0
Canada,0.05,0.23612905733917042,desktop,0,0,97.1531325169577,19,0,1,0
Canada,0.05,0.27390076768134325,desktop,1,0,70.22070904042471,8,0,1,0
Canada,0.05,0.33413475329854553,desktop,0,1,96.4286964139467,11,0,1,0
Canada,0.05,0.3936619175013287,mobile,0,0,262.032803926162,15,0,1,1
United States,0.05,0.05133552420989354,desktop,0,0,60.33337003393222,3,0,1,0
United States,0.05,0.36407818305798445,desktop,0,0,40.03967190083308,13,0,1,0
United Kingdom,0.06,0.07723442082203519,desktop,0,0,49.62647125697772,5,0,1,0
Japan,0.05,0.20530913431552195,desktop,0,0,54.30287405211489,13,0,1,0
Pakistan,0.45,0.15813300090924662,mobile,0,0,81.31501299998241,11,0,1,1
India,0.18,0.01547290348623671,mobile,0,0,70.94138268889138,10,0,1,0
France,0.07,0.44805996094088973,mobile,0,0,173.7804144231473,15,1,1,1
France,0.07,0.4630922873636265,desktop,1,0,183.30979108809046,8,0,0,1
Germany,0.05,0.12451701150710584,desktop,0,0,86.65311862275377,18,0,1,0
Netherlands,0.08,0.5565528957763309,mobile,1,0,262.65380520337203,5,1,1,0
Netherlands,0.08,0.1726648377367034,tablet,0,0,103.30021332017391,1,0,1,0
Netherlands,0.08,0.26492858916923345,desktop,0,0,52.57917695596201,16,0,1,0
Vietnam,0.35,0.26370308303354456,mobile,0,0,105.57138455632072,14,0,1,0
Canada,0.05,0.3478531782555777,desktop,1,0,89.84669282478242,16,0,1,0
Netherlands,0.08,0.3316919832283993,tablet,0,0,89.69602432983011,9,0,1,1
Netherlands,0.08,0.39706370120546763,desktop,0,0,140.0555647634217,16,1,1,1
Germany,0.05,0.10493295119328658,desktop,0,0,70.35411765648824,1,0,1,0
India,0.18,0.15347676726155524,desktop,0,1,139.91444650586908,23,0,1,0
United States,0.05,0.6657566844674627,mobile,0,0,235.17774525457213,21,1,1,1
Pakistan,0.45,0.4114672404826932,mobile,0,0,204.84046481747885,7,1,1,1
Netherlands,0.08,0.6625571539290434,mobile,0,0,145.30374550874143,7,1,0,1
United States,0.05,0.016558380145950843,mobile,0,0,34.18383169344006,3,1,1,1
Japan,0.05,0.145608777500574,desktop,0,0,112.32378972879273,23,0,0,1
United States,0.05,0.1075218133124089,desktop,1,0,95.67628750565396,1,0,1,0
Netherlands,0.08,0.4199576170367992,mobile,0,1,176.18389457761546,19,1,0,1
Netherlands,0.08,0.22035787970649615,desktop,1,0,59.689927168949595,3,1,1,1
Australia,0.06,0.2140848812152387,desktop,0,0,75.43306935787771,23,0,1,0
Netherlands,0.08,0.19393953661775803,desktop,0,0,123.10205697892354,6,0,1,0
United States,0.05,0.2258884458077857,desktop,0,0,83.65350502997192,10,0,1,0
Germany,0.05,0.07180871925116211,desktop,0,1,185.13470375258,1,0,1,0
Canada,0.05,0.09266431816308239,mobile,0,1,97.90687773138195,7,0,1,0
United States,0.05,0.20835690312057975,mobile,0,0,53.4330316505929,22,0,1,1
France,0.07,0.27154462916341143,desktop,0,0,63.82975205858263,14,0,1,0
Germany,0.05,0.11929799109933868,desktop,0,0,57.48746758285428,7,0,1,0
Canada,0.05,0.5583160733240048,mobile,0,0,170.47450643077332,21,1,0,1
Canada,0.05,0.17491428889886385,mobile,0,0,110.35946763525044,22,0,0,0
Nigeria,0.55,0.018287190624181326,mobile,0,0,134.38389653450656,9,0,1,1
Germany,0.05,0.3436484893764808,desktop,0,0,65.60620920046838,9,0,1,0
Vietnam,0.35,0.33598357122710654,tablet,0,0,86.81704847621654,20,0,0,1
Canada,0.05,0.2956741713478844,mobile,0,0,115.370234042453,12,0,1,0
Canada,0.05,0.1709466325168588,desktop,0,0,126.77853668154448,6,0,1,0
France,0.07,0.18479834149050814,mobile,0,0,47.90958963001951,14,0,1,0
Canada,0.05,0.11871893649145658,desktop,0,0,91.56432186763026,8,0,1,0
Germany,0.05,0.4467655342972155,mobile,0,0,259.2299512320375,9,1,1,0
France,0.07,0.11916951161193962,mobile,0,0,59.70296017881458,15,0,1,0
United Kingdom,0.06,0.22442365892798022,desktop,0,0,46.64768748565078,8,0,1,0
Canada,0.05,0.25694402739547795,desktop,0,0,59.30358770023885,12,0,1,0
Australia,0.06,0.18277030382611892,desktop,0,0,44.37180482473282,15,0,1,0
Canada,0.05,0.20540811652205934,mobile,0,0,48.731096447798585,21,0,1,0
Netherlands,0.08,0.4044158784931954,mobile,1,1,397.6972965229725,21,1,1,1
Germany,0.05,0.06444668646652135,desktop,0,1,81.94793745957399,21,0,0,1
Indonesia,0.3,0.10381590217013131,tablet,0,0,74.57926140185987,17,0,1,0
Netherlands,0.08,0.17233044601296044,desktop,0,0,41.45446003673626,10,1,1,1
Indonesia,0.3,0.022128969870870315,desktop,1,0,192.3828921019593,10,0,1,0
Netherlands,0.08,0.20933314523244734,desktop,0,0,62.11678950966945,1,0,1,0
United Kingdom,0.06,0.1985563080989686,mobile,0,0,46.282217694738556,18,0,0,1
France,0.07,0.34966379156691985,mobile,1,0,90.36833192736844,22,0,1,0
United Kingdom,0.06,0.3988666045648613,mobile,0,0,179.6191788527211,15,1,1,1
Netherlands,0.08,0.10820515662633065,mobile,0,1,55.45522111359008,22,0,1,0
Australia,0.06,0.10828681580263373,desktop,0,0,84.49693301405526,12,0,1,0
Germany,0.05,0.17058665166419276,desktop,1,0,58.244815538538994,2,0,1,0
India,0.18,0.38918026108704307,mobile,0,0,171.47797589834454,21,0,1,0
United Kingdom,0.06,0.06666718276333569,desktop,0,0,123.0964837068304,9,0,1,0
Australia,0.06,0.20482421243954496,desktop,1,0,76.95653486018568,12,0,1,0
Japan,0.05,0.03714276781532698,desktop,0,0,91.3722670761188,14,0,1,0
United States,0.05,0.021269919346326112,desktop,0,0,61.39051958477584,10,0,1,0
Australia,0.06,0.04148894724304374,desktop,0,0,77.75948639473049,10,0,1,0
Netherlands,0.08,0.21387409312513056,desktop,0,0,56.273016352231785,16,0,0,1
United States,0.05,0.08952087129538555,tablet,0,0,55.40783731592175,7,0,1,0
France,0.07,0.07716555730174221,desktop,0,0,63.794614017611444,10,0,1,0
Germany,0.05,0.07941040321983212,tablet,0,0,57.796153440231336,3,0,1,0
Japan,0.05,0.24052727209856617,desktop,1,0,105.98667683883156,6,0,1,1
United Kingdom,0.06,0.29870154185161457,mobile,0,0,90.26032574176895,17,0,1,0
Russia,0.6,0.22217161951944656,desktop,0,0,33.03920102346381,12,0,1,1
Vietnam,0.35,0.07682532692419661,desktop,1,1,134.75576481145305,8,0,1,0
United Kingdom,0.06,0.01951278805432364,desktop,0,1,92.24023458835747,22,0,1,0
Germany,0.05,0.1905849455397885,desktop,1,0,110.01443320819175,4,0,1,1
Australia,0.06,0.2270456353518112,mobile,0,0,69.41959332829835,12,0,1,1
Japan,0.05,0.2556240432569241,desktop,0,0,43.688391055591275,1,0,0,1
France,0.07,0.1333429785111113,desktop,0,0,46.366749088067905,23,0,1,0
United Kingdom,0.06,0.08367787440714529,mobile,0,0,133.95941074384055,20,0,1,0
United States,0.05,0.012370990993249389,mobile,0,1,41.69795241297787,19,0,1,0
Pakistan,0.45,0.04167329314828991,desktop,1,0,44.43517600390955,6,1,1,1
France,0.07,0.1363671380672243,desktop,0,0,63.339537264561784,11,0,1,1
Nigeria,0.55,0.11860734661373307,mobile,0,1,45.39168809531076,10,0,1,0
France,0.07,0.04287933499038013,desktop,0,0,88.81886059482677,8,0,0,0
